id,first_name,last_name,customer_name,email,amount,currency,status
CUST-001205,Davida,Ashman,Davida Ashman,davidaashman@gmail.com,670640,INR,active
CUST-001206,Anabella,Abel,Anabella Abel,anabellaabel@gmail.com,474900,INR,in_progress
CUST-001207,Honoria,Amick,Honoria Amick,honoriaamick@gmail.com,764830,INR,pending
CUST-001208,Adria,Abner,Adria Abner,adriaabner@gmail.com,585500,INR,pending
CUST-001209,Arleen,Berty,Arleen Berty,arleenberty@gmail.com,725750,INR,active
CUST-001210,Gracia,Abshier,Gracia Abshier,graciaabshier@gmail.com,389060,INR,pending
CUST-001211,Gertrud,Alfreda,Gertrud Alfreda,gertrudalfreda@gmail.com,211300,INR,recovered
CUST-001212,Alida,Arst,Alida Arst,alidaarst@gmail.com,592330,INR,overdue
CUST-001213,Brande,Anton,Brande Anton,brandeanton@gmail.com,331350,INR,overdue
CUST-001214,Brigitta,Adkins,Brigitta Adkins,brigittaadkins@gmail.com,450610,INR,recovered
CUST-001215,Dulciana,Ashley,Dulciana Ashley,dulcianaashley@gmail.com,403460,INR,in_progress
CUST-001216,Janel,Asa,Janel Asa,janelasa@gmail.com,183760,INR,recovered
CUST-001217,Horatia,Angelico,Horatia Angelico,horatiaangelico@gmail.com,42480,INR,in_progress
CUST-001218,Alexa,Belayneh,Alexa Belayneh,alexabelayneh@gmail.com,76520,INR,overdue
CUST-001219,Danita,Arv,Danita Arv,danitaarv@gmail.com,366050,INR,in_progress
CUST-001220,Elena,Andres,Elena Andres,elenaandres@gmail.com,357590,INR,pending
CUST-001221,Clemence,Ammon,Clemence Ammon,clemenceammon@gmail.com,175890,INR,overdue
CUST-001222,Clare,Kaur,Clare Kaur,clarekaur@gmail.com,990220,INR,pending
CUST-001223,Becky,Allys,Becky Allys,beckyallys@gmail.com,258530,INR,overdue
CUST-001224,Annabelle,Apple,Annabelle Apple,annabelleapple@gmail.com,110730,INR,in_progress
CUST-001225,Filippa,Annabella,Filippa Annabella,filippaannabella@gmail.com,896300,INR,overdue
CUST-001226,Felicia,Alduino,Felicia Alduino,feliciaalduino@gmail.com,157460,INR,pending
CUST-001227,Coralie,Agace,Coralie Agace,coralieagace@gmail.com,759480,INR,recovered
CUST-001228,Charissa,Adis,Charissa Adis,charissaadis@gmail.com,972270,INR,recovered
CUST-001229,Alverta,Ancell,Alverta Ancell,alvertaancell@gmail.com,553300,INR,active
CUST-001230,Annabal,Ariela,Annabal Ariela,annabalariela@gmail.com,78800,INR,recovered
CUST-001231,Allx,Arhna,Allx Arhna,allxarhna@gmail.com,838530,INR,active
CUST-001232,Genvieve,Ali,Genvieve Ali,genvieveali@gmail.com,610080,INR,recovered
CUST-001233,Ermina,Bertila,Ermina Bertila,erminabertila@gmail.com,293750,INR,recovered
CUST-001234,Ardith,Atalaya,Ardith Atalaya,ardithatalaya@gmail.com,32250,INR,in_progress
CUST-001235,Glory,Arte,Glory Arte,gloryarte@gmail.com,276950,INR,recovered
CUST-001236,Illa,Aguste,Illa Aguste,illaaguste@gmail.com,824790,INR,active
CUST-001237,Emmye,Arliene,Emmye Arliene,emmyearliene@gmail.com,288480,INR,active
CUST-001238,Diann,Areta,Diann Areta,diannareta@gmail.com,822700,INR,pending
CUST-001239,Devonne,Adriena,Devonne Adriena,devonneadriena@gmail.com,453990,INR,active
CUST-001240,Giustina,Beverley,Giustina Beverley,giustinabeverley@gmail.com,242450,INR,active
CUST-001241,Bonnibelle,Alcus,Bonnibelle Alcus,bonnibellealcus@gmail.com,941330,INR,active
CUST-001242,Gabrila,Alisha,Gabrila Alisha,gabrilaalisha@gmail.com,292730,INR,recovered
CUST-001243,Mohit,Amasa,Mohit Amasa,mohitamasa@gmail.com,341880,INR,active
CUST-001244,Babette,Babs,Babette Babs,babettebabs@gmail.com,721560,INR,pending
CUST-001245,Glenna,Balduin,Glenna Balduin,glennabalduin@gmail.com,231610,INR,recovered
CUST-001246,Divya,Bobbi,Divya Bobbi,divyabobbi@gmail.com,566710,INR,pending
CUST-001247,Holli,Alejandro,Holli Alejandro,hollialejandro@gmail.com,383330,INR,in_progress
CUST-001248,Cleo,Bender,Cleo Bender,cleobender@gmail.com,312530,INR,overdue
CUST-001249,Eadith,Alistair,Eadith Alistair,eadithalistair@gmail.com,290860,INR,pending
CUST-001250,Colline,Bezanson,Colline Bezanson,collinebezanson@gmail.com,342930,INR,recovered
CUST-001251,Geneva,Bidle,Geneva Bidle,genevabidle@gmail.com,400160,INR,pending
CUST-001252,Anallese,Amari,Anallese Amari,analleseamari@gmail.com,247430,INR,recovered
CUST-001253,Aaryan,Besnard,Aaryan Besnard,aaryanbesnard@gmail.com,256410,INR,pending
CUST-001254,Jena,Boarer,Jena Boarer,jenaboarer@gmail.com,628250,INR,pending
CUST-001255,Demetris,Billye,Demetris Billye,demetrisbillye@gmail.com,476380,INR,active
CUST-001256,Elvera,Allyson,Elvera Allyson,elveraallyson@gmail.com,631650,INR,recovered
CUST-001257,Hadria,Amara,Hadria Amara,hadriaamara@gmail.com,404750,INR,recovered
CUST-001258,Hermione,Adabel,Hermione Adabel,hermioneadabel@gmail.com,791160,INR,overdue
CUST-001259,Benedikta,Srivastava,Benedikta Srivastava,benediktasrivastava@gmail.com,571580,INR,in_progress
CUST-001260,Gratia,August,Gratia August,gratiaaugust@gmail.com,223120,INR,in_progress
CUST-001261,Claudina,August,Claudina August,claudinaaugust@gmail.com,989790,INR,pending
CUST-001262,Eddy,Adorl,Eddy Adorl,eddyadorl@gmail.com,265720,INR,pending
CUST-001263,Cristal,Annemarie,Cristal Annemarie,cristalannemarie@gmail.com,777350,INR,in_progress
CUST-001264,Audy,Amor,Audy Amor,audyamor@gmail.com,205820,INR,in_progress
CUST-001265,Annabell,Biddick,Annabell Biddick,annabellbiddick@gmail.com,86610,INR,active
CUST-001266,Amalita,Affra,Amalita Affra,amalitaaffra@gmail.com,341360,INR,recovered
CUST-001267,Anil,Biamonte,Anil Biamonte,anilbiamonte@gmail.com,866360,INR,recovered
CUST-001268,Christabel,Adelheid,Christabel Adelheid,christabeladelheid@gmail.com,400810,INR,active
CUST-001269,Emmaline,Bevers,Emmaline Bevers,emmalinebevers@gmail.com,474390,INR,overdue
CUST-001270,Dacey,Binetta,Dacey Binetta,daceybinetta@gmail.com,954050,INR,in_progress
CUST-001271,Beatrix,Alderman,Beatrix Alderman,beatrixalderman@gmail.com,153580,INR,active
CUST-001272,Delphinia,Alisander,Delphinia Alisander,delphiniaalisander@gmail.com,877040,INR,overdue
CUST-001273,Gabbi,Aubert,Gabbi Aubert,gabbiaubert@gmail.com,904570,INR,overdue
CUST-001274,Denyse,Alben,Denyse Alben,denysealben@gmail.com,725500,INR,overdue
CUST-001275,Amata,Blight,Amata Blight,amatablight@gmail.com,194090,INR,in_progress
CUST-001276,Alberta,Bellis,Alberta Bellis,albertabellis@gmail.com,370630,INR,active
CUST-001277,Brynna,Birgitta,Brynna Birgitta,brynnabirgitta@gmail.com,895660,INR,overdue
CUST-001278,Giustina,Albertina,Giustina Albertina,giustinaalbertina@gmail.com,137840,INR,pending
CUST-001279,Constantine,Alek,Constantine Alek,constantinealek@gmail.com,559500,INR,overdue
CUST-001280,Gillie,Arakawa,Gillie Arakawa,gilliearakawa@gmail.com,163310,INR,pending
CUST-001281,Carole,Aletha,Carole Aletha,carolealetha@gmail.com,911040,INR,pending
CUST-001282,Auberta,Aylmar,Auberta Aylmar,aubertaaylmar@gmail.com,503830,INR,active
CUST-001283,Estel,Alayne,Estel Alayne,estelalayne@gmail.com,79740,INR,active
CUST-001284,Helenka,Arela,Helenka Arela,helenkaarela@gmail.com,668520,INR,recovered
CUST-001285,Ardenia,Arva,Ardenia Arva,ardeniaarva@gmail.com,57720,INR,overdue
CUST-001286,Dulci,Bergwall,Dulci Bergwall,dulcibergwall@gmail.com,375800,INR,pending
CUST-001287,Dannye,Aliza,Dannye Aliza,dannyealiza@gmail.com,894180,INR,active
CUST-001288,Cherye,Adamsun,Cherye Adamsun,cheryeadamsun@gmail.com,846630,INR,overdue
CUST-001289,Carmine,Audsley,Carmine Audsley,carmineaudsley@gmail.com,989640,INR,active
CUST-001290,Flory,Barbee,Flory Barbee,florybarbee@gmail.com,559110,INR,recovered
CUST-001291,Tanmay,Atkinson,Tanmay Atkinson,tanmayatkinson@gmail.com,739150,INR,recovered
CUST-001292,Cathie,Abdulla,Cathie Abdulla,cathieabdulla@gmail.com,496720,INR,recovered
CUST-001293,Carolyne,Abel,Carolyne Abel,carolyneabel@gmail.com,447980,INR,recovered
CUST-001294,Brina,Agretha,Brina Agretha,brinaagretha@gmail.com,401770,INR,active
CUST-001295,Adelle,Alboran,Adelle Alboran,adellealboran@gmail.com,168570,INR,overdue
CUST-001296,Bernelle,Bixby,Bernelle Bixby,bernellebixby@gmail.com,155700,INR,in_progress
CUST-001297,Gwendolen,Sandhu,Gwendolen Sandhu,gwendolensandhu@gmail.com,136210,INR,recovered
CUST-001298,Catha,Birmingham,Catha Birmingham,cathabirmingham@gmail.com,519420,INR,pending
CUST-001299,Hettie,Attalie,Hettie Attalie,hettieattalie@gmail.com,484010,INR,recovered
CUST-001300,Aleda,Bhatia,Aleda Bhatia,aledabhatia@gmail.com,161910,INR,active
CUST-001301,Ernestine,Bathsheb,Ernestine Bathsheb,ernestinebathsheb@gmail.com,642850,INR,pending
CUST-001302,Bobette,Appledorf,Bobette Appledorf,bobetteappledorf@gmail.com,302880,INR,overdue
CUST-001303,Ashien,Alroy,Ashien Alroy,ashienalroy@gmail.com,757670,INR,overdue
CUST-001304,Glori,Allissa,Glori Allissa,gloriallissa@gmail.com,847090,INR,overdue
CUST-001305,Gleda,Ailene,Gleda Ailene,gledaailene@gmail.com,323740,INR,pending
CUST-001306,Ettie,Blessington,Ettie Blessington,ettieblessington@gmail.com,688620,INR,overdue
CUST-001307,Elwira,Andrej,Elwira Andrej,elwiraandrej@gmail.com,270910,INR,recovered
CUST-001308,Elena,Berkeley,Elena Berkeley,elenaberkeley@gmail.com,918290,INR,overdue
CUST-001309,Elfrieda,Blackmun,Elfrieda Blackmun,elfriedablackmun@gmail.com,30190,INR,recovered
CUST-001310,Clotilda,Bennink,Clotilda Bennink,clotildabennink@gmail.com,584660,INR,pending
CUST-001311,Jacquie,Ajax,Jacquie Ajax,jacquieajax@gmail.com,167380,INR,in_progress
CUST-001312,Mohit,Arny,Mohit Arny,mohitarny@gmail.com,924180,INR,pending
CUST-001313,Bili,Almita,Bili Almita,bilialmita@gmail.com,68900,INR,in_progress
CUST-001314,Jacenta,Bartley,Jacenta Bartley,jacentabartley@gmail.com,799620,INR,in_progress
CUST-001315,Eartha,Abbotsun,Eartha Abbotsun,earthaabbotsun@gmail.com,678680,INR,overdue
CUST-001316,Dyane,Beverley,Dyane Beverley,dyanebeverley@gmail.com,383740,INR,active
CUST-001317,Christean,Airel,Christean Airel,christeanairel@gmail.com,954460,INR,recovered
CUST-001318,Emlynne,Pathak,Emlynne Pathak,emlynnepathak@gmail.com,888150,INR,recovered
CUST-001319,Gabbey,Aziza,Gabbey Aziza,gabbeyaziza@gmail.com,288520,INR,in_progress
CUST-001320,Catharina,Alpheus,Catharina Alpheus,catharinaalpheus@gmail.com,941310,INR,pending
CUST-001321,Cherlyn,Adda,Cherlyn Adda,cherlynadda@gmail.com,517350,INR,overdue
CUST-001322,Hillary,Almeria,Hillary Almeria,hillaryalmeria@gmail.com,335550,INR,recovered
CUST-001323,Hulda,Bekki,Hulda Bekki,huldabekki@gmail.com,602250,INR,pending
CUST-001324,Clarabelle,Anette,Clarabelle Anette,clarabelleanette@gmail.com,617850,INR,recovered
CUST-001325,Garnet,Adelle,Garnet Adelle,garnetadelle@gmail.com,499810,INR,active
CUST-001326,Germaine,Anderegg,Germaine Anderegg,germaineanderegg@gmail.com,69270,INR,recovered
CUST-001327,Ebba,Arabeila,Ebba Arabeila,ebbaarabeila@gmail.com,163110,INR,overdue
CUST-001328,Barbey,Bianka,Barbey Bianka,barbeybianka@gmail.com,937870,INR,in_progress
CUST-001329,Samar,Berk,Samar Berk,samarberk@gmail.com,466610,INR,recovered
CUST-001330,Edna,Babara,Edna Babara,ednababara@gmail.com,476290,INR,recovered
CUST-001331,Gert,Bayly,Gert Bayly,gertbayly@gmail.com,370640,INR,recovered
CUST-001332,Elmira,Aloin,Elmira Aloin,elmiraaloin@gmail.com,741340,INR,active
CUST-001333,Cam,Bjork,Cam Bjork,cambjork@gmail.com,900950,INR,overdue
CUST-001334,Aleta,Africa,Aleta Africa,aletaafrica@gmail.com,569960,INR,recovered
CUST-001335,Allis,Barlow,Allis Barlow,allisbarlow@gmail.com,501660,INR,pending
CUST-001336,Analise,Ambler,Analise Ambler,analiseambler@gmail.com,631240,INR,active
CUST-001337,Benita,Annadiana,Benita Annadiana,benitaannadiana@gmail.com,964230,INR,in_progress
CUST-001338,Bambie,Apollo,Bambie Apollo,bambieapollo@gmail.com,162680,INR,overdue
CUST-001339,Fedora,Aret,Fedora Aret,fedoraaret@gmail.com,515590,INR,active
CUST-001340,Evy,Artemas,Evy Artemas,evyartemas@gmail.com,552290,INR,recovered
CUST-001341,Angelia,Barstow,Angelia Barstow,angeliabarstow@gmail.com,190040,INR,pending
CUST-001342,Aeriel,Anjela,Aeriel Anjela,aerielanjela@gmail.com,805160,INR,pending
CUST-001343,Esmeralda,Bashemeth,Esmeralda Bashemeth,esmeraldabashemeth@gmail.com,790140,INR,active
CUST-001344,Emmie,Alexandrina,Emmie Alexandrina,emmiealexandrina@gmail.com,2690,INR,in_progress
CUST-001345,Anthiathia,Avra,Anthiathia Avra,anthiathiaavra@gmail.com,193250,INR,active
CUST-001346,Elsie,Addi,Elsie Addi,elsieaddi@gmail.com,616180,INR,pending
CUST-001347,Emalia,Anselma,Emalia Anselma,emaliaanselma@gmail.com,375530,INR,recovered
CUST-001348,Brietta,Balough,Brietta Balough,briettabalough@gmail.com,94880,INR,active
CUST-001349,Ellyn,Anatole,Ellyn Anatole,ellynanatole@gmail.com,793400,INR,overdue
CUST-001350,Fawnia,Antonio,Fawnia Antonio,fawniaantonio@gmail.com,611370,INR,overdue
CUST-001351,Jandy,Angeli,Jandy Angeli,jandyangeli@gmail.com,836180,INR,pending
CUST-001352,Darell,Arella,Darell Arella,darellarella@gmail.com,430380,INR,overdue
CUST-001353,Glad,Aeneas,Glad Aeneas,gladaeneas@gmail.com,740010,INR,overdue
CUST-001354,Angel,Alyworth,Angel Alyworth,angelalyworth@gmail.com,780620,INR,overdue
CUST-001355,Drucill,Bashemath,Drucill Bashemath,drucillbashemath@gmail.com,780130,INR,active
CUST-001356,Betsey,Baggott,Betsey Baggott,betseybaggott@gmail.com,166370,INR,pending
CUST-001357,Deonne,Batty,Deonne Batty,deonnebatty@gmail.com,419760,INR,pending
CUST-001358,Coraline,Annmarie,Coraline Annmarie,coralineannmarie@gmail.com,444900,INR,recovered
CUST-001359,Alane,Srivastava,Alane Srivastava,alanesrivastava@gmail.com,622560,INR,active
CUST-001360,Jacquetta,Alburg,Jacquetta Alburg,jacquettaalburg@gmail.com,366170,INR,overdue
CUST-001361,Heath,Aramanta,Heath Aramanta,heatharamanta@gmail.com,331100,INR,overdue
CUST-001362,Chelsae,Bobina,Chelsae Bobina,chelsaebobina@gmail.com,835730,INR,active
CUST-001363,Debee,Alex,Debee Alex,debeealex@gmail.com,667940,INR,recovered
CUST-001364,Cinnamon,Atcliffe,Cinnamon Atcliffe,cinnamonatcliffe@gmail.com,654140,INR,overdue
CUST-001365,Belle,Abel,Belle Abel,belleabel@gmail.com,323770,INR,pending
CUST-001366,Isadora,Alejoa,Isadora Alejoa,isadoraalejoa@gmail.com,368850,INR,recovered
CUST-001367,Cherida,Arva,Cherida Arva,cheridaarva@gmail.com,885850,INR,pending
CUST-001368,Carilyn,Auston,Carilyn Auston,carilynauston@gmail.com,673280,INR,recovered
CUST-001369,Gerladina,Alameda,Gerladina Alameda,gerladinaalameda@gmail.com,883250,INR,active
CUST-001370,Calli,Amos,Calli Amos,calliamos@gmail.com,220620,INR,recovered
CUST-001371,Ermentrude,Almira,Ermentrude Almira,ermentrudealmira@gmail.com,294710,INR,pending
CUST-001372,Gabrielle,Belden,Gabrielle Belden,gabriellebelden@gmail.com,617440,INR,recovered
CUST-001373,Imojean,Boff,Imojean Boff,imojeanboff@gmail.com,544060,INR,active
CUST-001374,Elwira,Ammadis,Elwira Ammadis,elwiraammadis@gmail.com,35160,INR,active
CUST-001375,Gael,Angeli,Gael Angeli,gaelangeli@gmail.com,534750,INR,recovered
CUST-001376,Advik,Bigot,Advik Bigot,advikbigot@gmail.com,674440,INR,overdue
CUST-001377,Delcine,Belmonte,Delcine Belmonte,delcinebelmonte@gmail.com,758260,INR,in_progress
CUST-001378,Charmian,Ardine,Charmian Ardine,charmianardine@gmail.com,732380,INR,in_progress
CUST-001379,Edita,Abercromby,Edita Abercromby,editaabercromby@gmail.com,689630,INR,in_progress
CUST-001380,Anett,Alber,Anett Alber,anettalber@gmail.com,231310,INR,active
CUST-001381,Donelle,Abran,Donelle Abran,donelleabran@gmail.com,689850,INR,pending
CUST-001382,Abbye,Batory,Abbye Batory,abbyebatory@gmail.com,715960,INR,overdue
CUST-001383,Gail,Ahrens,Gail Ahrens,gailahrens@gmail.com,634900,INR,active
CUST-001384,Erena,Beaufert,Erena Beaufert,erenabeaufert@gmail.com,535690,INR,pending
CUST-001385,Dona,Blainey,Dona Blainey,donablainey@gmail.com,342750,INR,pending
CUST-001386,Fina,Balling,Fina Balling,finaballing@gmail.com,146700,INR,overdue
CUST-001387,Elsa,Beverley,Elsa Beverley,elsabeverley@gmail.com,754630,INR,pending
CUST-001388,Cara,Barbur,Cara Barbur,carabarbur@gmail.com,532540,INR,active
CUST-001389,Caryl,Antonia,Caryl Antonia,carylantonia@gmail.com,610400,INR,recovered
CUST-001390,Clarabelle,Appolonia,Clarabelle Appolonia,clarabelleappolonia@gmail.com,632860,INR,active
CUST-001391,Fern,Apple,Fern Apple,fernapple@gmail.com,402080,INR,active
CUST-001392,Audre,Adda,Audre Adda,audreadda@gmail.com,895870,INR,in_progress
CUST-001393,Bert,Arlinda,Bert Arlinda,bertarlinda@gmail.com,691300,INR,recovered
CUST-001394,Garnet,Andrel,Garnet Andrel,garnetandrel@gmail.com,504530,INR,recovered
CUST-001395,Addie,Anneliese,Addie Anneliese,addieanneliese@gmail.com,173690,INR,overdue
CUST-001396,Elsinore,Artie,Elsinore Artie,elsinoreartie@gmail.com,320430,INR,overdue
CUST-001397,Guillemette,Boesch,Guillemette Boesch,guillemetteboesch@gmail.com,395860,INR,recovered
CUST-001398,Fredra,Amieva,Fredra Amieva,fredraamieva@gmail.com,454270,INR,overdue
CUST-001399,Georgina,Rawat,Georgina Rawat,georginarawat@gmail.com,460610,INR,active
CUST-001400,Ingaborg,Ashwin,Ingaborg Ashwin,ingaborgashwin@gmail.com,347220,INR,active
CUST-001401,Cassandry,Africa,Cassandry Africa,cassandryafrica@gmail.com,897190,INR,active
CUST-001402,Gale,Aphra,Gale Aphra,galeaphra@gmail.com,526250,INR,in_progress
CUST-001403,Doe,Bobker,Doe Bobker,doebobker@gmail.com,380160,INR,pending
CUST-001404,Devonna,Almita,Devonna Almita,devonnaalmita@gmail.com,127970,INR,recovered
CUST-001405,Aura,Becki,Aura Becki,aurabecki@gmail.com,216850,INR,active
CUST-001406,Frederique,Belford,Frederique Belford,frederiquebelford@gmail.com,592920,INR,active
CUST-001407,Harriette,Aluino,Harriette Aluino,harriettealuino@gmail.com,884470,INR,recovered
CUST-001408,Adriana,Alta,Adriana Alta,adrianaalta@gmail.com,539810,INR,overdue
CUST-001409,Adiana,Beatrix,Adiana Beatrix,adianabeatrix@gmail.com,660290,INR,in_progress
CUST-001410,Dory,Ardussi,Dory Ardussi,doryardussi@gmail.com,314900,INR,active
CUST-001411,Hedvig,Andrea,Hedvig Andrea,hedvigandrea@gmail.com,127770,INR,overdue
CUST-001412,Darya,Andryc,Darya Andryc,daryaandryc@gmail.com,730380,INR,in_progress
CUST-001413,Dolli,Alger,Dolli Alger,dollialger@gmail.com,221770,INR,in_progress
CUST-001414,Geri,Amethyst,Geri Amethyst,geriamethyst@gmail.com,971160,INR,active
CUST-001415,Dyna,Auliffe,Dyna Auliffe,dynaauliffe@gmail.com,8990,INR,recovered
CUST-001416,Jaimie,Arissa,Jaimie Arissa,jaimiearissa@gmail.com,129100,INR,active
CUST-001417,Basia,Patel,Basia Patel,basiapatel@gmail.com,772780,INR,recovered
CUST-001418,Glynda,Bardo,Glynda Bardo,glyndabardo@gmail.com,832660,INR,pending
CUST-001419,Diandra,Aloysius,Diandra Aloysius,diandraaloysius@gmail.com,671580,INR,in_progress
CUST-001420,Ilene,Bertasi,Ilene Bertasi,ilenebertasi@gmail.com,159280,INR,recovered
CUST-001421,Dulcea,Abey,Dulcea Abey,dulceaabey@gmail.com,583840,INR,active
CUST-001422,Sachin,Arelus,Sachin Arelus,sachinarelus@gmail.com,543060,INR,pending
CUST-001423,Dodie,Aldon,Dodie Aldon,dodiealdon@gmail.com,388020,INR,pending
CUST-001424,Shweta,Avis,Shweta Avis,shwetaavis@gmail.com,75180,INR,pending
CUST-001425,Bill,Anatol,Bill Anatol,billanatol@gmail.com,94600,INR,pending
CUST-001426,Amaleta,Arnaud,Amaleta Arnaud,amaletaarnaud@gmail.com,169160,INR,in_progress
CUST-001427,Dyana,Atthia,Dyana Atthia,dyanaatthia@gmail.com,978540,INR,in_progress
CUST-001428,Devin,Angelia,Devin Angelia,devinangelia@gmail.com,872170,INR,active
CUST-001429,Feliza,Anderson,Feliza Anderson,felizaanderson@gmail.com,628070,INR,overdue
CUST-001430,Berget,Anne,Berget Anne,bergetanne@gmail.com,385670,INR,pending
CUST-001431,Elianora,Auliffe,Elianora Auliffe,elianoraauliffe@gmail.com,939280,INR,pending
CUST-001432,Diahann,Bethesda,Diahann Bethesda,diahannbethesda@gmail.com,620090,INR,in_progress
CUST-001433,Annnora,Bernadene,Annnora Bernadene,annnorabernadene@gmail.com,240210,INR,pending
CUST-001434,Inesita,Astrea,Inesita Astrea,inesitaastrea@gmail.com,121600,INR,in_progress
CUST-001435,Cora,Bartholemy,Cora Bartholemy,corabartholemy@gmail.com,476460,INR,overdue
CUST-001436,Bernadene,Berry,Bernadene Berry,bernadeneberry@gmail.com,353940,INR,recovered
CUST-001437,Dyann,Blanca,Dyann Blanca,dyannblanca@gmail.com,657310,INR,active
CUST-001438,Eydie,Bicknell,Eydie Bicknell,eydiebicknell@gmail.com,830980,INR,overdue
CUST-001439,Bernice,Adelric,Bernice Adelric,berniceadelric@gmail.com,128780,INR,recovered
CUST-001440,Helaine,Ace,Helaine Ace,helaineace@gmail.com,796550,INR,pending
CUST-001441,Hattie,Amata,Hattie Amata,hattieamata@gmail.com,737600,INR,active
CUST-001442,Francene,Baerl,Francene Baerl,francenebaerl@gmail.com,111320,INR,recovered
CUST-001443,Alyce,Barton,Alyce Barton,alycebarton@gmail.com,235060,INR,active
CUST-001444,Gerti,Barnabe,Gerti Barnabe,gertibarnabe@gmail.com,664900,INR,in_progress
CUST-001445,Elise,Ballinger,Elise Ballinger,eliseballinger@gmail.com,245860,INR,overdue
CUST-001446,Jelene,Beth,Jelene Beth,jelenebeth@gmail.com,324790,INR,active
CUST-001447,Arabel,Arlee,Arabel Arlee,arabelarlee@gmail.com,866540,INR,overdue
CUST-001448,Freddi,Annabella,Freddi Annabella,freddiannabella@gmail.com,705730,INR,recovered
CUST-001449,Daniela,Ashwell,Daniela Ashwell,danielaashwell@gmail.com,845940,INR,pending
CUST-001450,Emeline,Alonzo,Emeline Alonzo,emelinealonzo@gmail.com,782530,INR,pending
CUST-001451,Darryl,Amory,Darryl Amory,darrylamory@gmail.com,475270,INR,pending
CUST-001452,Chelsy,Alaster,Chelsy Alaster,chelsyalaster@gmail.com,727270,INR,in_progress
